Steven Spielberg,Horizonte Final 96,Aventura,1981,97
Christopher Nolan,El Regreso 14,Fantasía,1961,91
Stanley Kubrick,Horizonte Final 28,Drama,1977,117
Tim Burton,Sueños de Libertad 5,Suspenso,1959,150
James Cameron,En la Sombra 38,Suspenso,1969,89
James Cameron,Sueños de Libertad 71,Acción,2010,122
Steven Spielberg,El Misterio 9,Aventura,2000,151
Alfred Hitchcock,Horizonte Final 100,Acción,1976,160
David Fincher,Más Allá del Tiempo 8,Ciencia Ficción,1967,101
Christopher Nolan,Más Allá del Tiempo 7,Fantasía,1980,167
Tim Burton,Más Allá del Tiempo 44,Ciencia Ficción,1996,136
James Cameron,Sueños de Libertad 18,Ciencia Ficción,1955,80
Tim Burton,El Misterio 54,Ciencia Ficción,1974,104
Christopher Nolan,Horizonte Final 6,Terror,2021,114
Stanley Kubrick,Secretos Oscuros 86,Comedia,1963,108
Stanley Kubrick,El Misterio 48,Documental,1984,113
Steven Spielberg,Sueños de Libertad 56,Drama,1950,80
Ridley Scott,Secretos Oscuros 89,Ciencia Ficción,1988,149
Ridley Scott,La Aventura Perdida 45,Suspenso,1970,80
Stanley Kubrick,El Regreso 89,Aventura,1968,107
Steven Spielberg,El Misterio 40,Suspenso,1969,114
James Cameron,El Misterio 14,Fantasía,1983,99
Martin Scorsese,El Misterio 9,Documental,1972,114
Martin Scorsese,Horizonte Final 82,Comedia,2012,99
James Cameron,Más Allá del Tiempo 21,Drama,1965,143
Quentin Tarantino,El Regreso 33,Drama,1981,92
David Fincher,La Aventura Perdida 11,Fantasía,1950,170
Quentin Tarantino,Secretos Oscuros 74,Comedia,1953,115
Quentin Tarantino,El Misterio 44,Fantasía,2013,105
David Fincher,En la Sombra 11,Acción,2006,100
Steven Spielberg,Sueños de Libertad 88,Comedia,1953,89
Steven Spielberg,El Misterio 77,Terror,1962,126
Quentin Tarantino,Sueños de Libertad 41,Terror,2007,145
Ridley Scott,En la Sombra 22,Fantasía,1998,128
Alfred Hitchcock,Horizonte Final 59,Comedia,2005,151
Ridley Scott,Horizonte Final 86,Documental,2017,125
James Cameron,La Aventura Perdida 97,Romance,1992,154
Martin Scorsese,Horizonte Final 22,Terror,1990,88
Christopher Nolan,El Misterio 65,Fantasía,1953,102
David Fincher,Sueños de Libertad 72,Documental,1990,95
Ridley Scott,Misión Imposible 87,Fantasía,1950,130
Steven Spielberg,El Regreso 81,Drama,1960,111
Ridley Scott,La Aventura Perdida 95,Suspenso,2011,161
Martin Scorsese,Misión Imposible 49,Acción,2022,106
Steven Spielberg,La Aventura Perdida 3,Aventura,1979,106
Steven Spielberg,Sueños de Libertad 87,Comedia,1983,92
David Fincher,Secretos Oscuros 27,Romance,1969,105
Steven Spielberg,Secretos Oscuros 30,Drama,1952,171
Tim Burton,El Misterio 45,Ciencia Ficción,2016,153
Stanley Kubrick,Sueños de Libertad 88,Documental,2001,119
Alfred Hitchcock,Horizonte Final 65,Fantasía,2023,147
Alfred Hitchcock,El Misterio 34,Acción,2009,134
Ridley Scott,Guerra de Mundos 94,Aventura,1963,170
David Fincher,Misión Imposible 95,Romance,2010,149
James Cameron,Horizonte Final 2,Terror,1998,113
Stanley Kubrick,Guerra de Mundos 74,Comedia,1992,133
David Fincher,La Aventura Perdida 7,Terror,1975,100
Alfred Hitchcock,Guerra de Mundos 78,Suspenso,1994,88
Ridley Scott,Horizonte Final 96,Ciencia Ficción,1986,161
Tim Burton,El Regreso 51,Terror,1981,97
Ridley Scott,El Misterio 73,Documental,2023,153
David Fincher,Sueños de Libertad 13,Suspenso,2014,108
Tim Burton,El Misterio 7,Drama,1967,127
Alfred Hitchcock,Misión Imposible 52,Documental,1970,84
David Fincher,El Regreso 88,Ciencia Ficción,1958,105
Martin Scorsese,Horizonte Final 65,Fantasía,1966,150
Ridley Scott,Más Allá del Tiempo 32,Acción,1955,151
Tim Burton,En la Sombra 51,Terror,1953,126
Alfred Hitchcock,Horizonte Final 61,Suspenso,2004,121
Martin Scorsese,Guerra de Mundos 37,Terror,1970,112
Alfred Hitchcock,El Regreso 21,Acción,1954,163
Steven Spielberg,Horizonte Final 79,Acción,1963,84
Martin Scorsese,Guerra de Mundos 78,Acción,1953,122
Steven Spielberg,El Misterio 50,Suspenso,1985,127
Christopher Nolan,El Misterio 31,Comedia,1986,116
Christopher Nolan,Guerra de Mundos 50,Ciencia Ficción,2023,131
Christopher Nolan,La Aventura Perdida 56,Ciencia Ficción,1956,88
Christopher Nolan,Sueños de Libertad 32,Drama,2019,138
Stanley Kubrick,Guerra de Mundos 92,Ciencia Ficción,1955,168
Tim Burton,Horizonte Final 19,Fantasía,2011,171
Tim Burton,En la Sombra 57,Ciencia Ficción,1999,141
Alfred Hitchcock,Secretos Oscuros 73,Terror,2006,153
James Cameron,Secretos Oscuros 92,Ciencia Ficción,1957,108
Stanley Kubrick,Más Allá del Tiempo 52,Terror,2020,84
Martin Scorsese,El Regreso 82,Comedia,1995,123
David Fincher,Secretos Oscuros 5,Fantasía,2018,165
Quentin Tarantino,Secretos Oscuros 29,Aventura,1958,109
Tim Burton,Secretos Oscuros 46,Aventura,2014,86
Martin Scorsese,El Misterio 43,Drama,2018,149
Quentin Tarantino,Sueños de Libertad 94,Acción,1981,103
Alfred Hitchcock,Guerra de Mundos 12,Suspenso,2016,143
Tim Burton,El Regreso 80,Ciencia Ficción,2014,106
Quentin Tarantino,Más Allá del Tiempo 66,Documental,1950,151
Christopher Nolan,Sueños de Libertad 96,Acción,1952,126
Quentin Tarantino,Guerra de Mundos 33,Documental,2020,133
Stanley Kubrick,Misión Imposible 38,Aventura,2006,101
Steven Spielberg,La Aventura Perdida 35,Ciencia Ficción,1972,151
Christopher Nolan,En la Sombra 38,Comedia,2019,147
Ridley Scott,Más Allá del Tiempo 4,Aventura,1993,146
Ridley Scott,Horizonte Final 53,Romance,1970,101
Alfred Hitchcock,Misión Imposible 60,Fantasía,2011,122
Steven Spielberg,Misión Imposible 52,Acción,1982,133
David Fincher,Sueños de Libertad 7,Drama,1989,89
Quentin Tarantino,Más Allá del Tiempo 81,Comedia,1976,93
Quentin Tarantino,El Regreso 84,Suspenso,1984,97
Martin Scorsese,Sueños de Libertad 64,Fantasía,1988,118
Christopher Nolan,El Regreso 71,Suspenso,1973,83
Tim Burton,Secretos Oscuros 51,Documental,1985,172
Quentin Tarantino,Horizonte Final 69,Romance,1997,104
Christopher Nolan,El Misterio 57,Fantasía,1958,170
Quentin Tarantino,El Misterio 50,Drama,1980,86
Martin Scorsese,En la Sombra 87,Ciencia Ficción,1965,162
Tim Burton,Secretos Oscuros 46,Suspenso,1954,169
Tim Burton,El Regreso 73,Documental,1982,94
Christopher Nolan,Misión Imposible 16,Aventura,2000,105
Martin Scorsese,Sueños de Libertad 76,Suspenso,1991,85
Stanley Kubrick,Secretos Oscuros 18,Comedia,1984,105
David Fincher,El Regreso 88,Comedia,2005,128
Steven Spielberg,Más Allá del Tiempo 28,Documental,1952,85
Ridley Scott,Guerra de Mundos 44,Aventura,1954,143
Martin Scorsese,Misión Imposible 30,Comedia,1999,129
Christopher Nolan,Guerra de Mundos 98,Suspenso,2012,85
Quentin Tarantino,En la Sombra 71,Ciencia Ficción,1984,106
Martin Scorsese,El Misterio 92,Terror,2015,107
Quentin Tarantino,El Regreso 74,Acción,1988,91
Stanley Kubrick,El Misterio 55,Suspenso,1988,104
Steven Spielberg,Más Allá del Tiempo 5,Ciencia Ficción,1977,154
David Fincher,En la Sombra 56,Comedia,2006,84
Alfred Hitchcock,Sueños de Libertad 13,Fantasía,1983,108
Steven Spielberg,Más Allá del Tiempo 67,Acción,1970,90
Martin Scorsese,Sueños de Libertad 46,Comedia,1977,145
Quentin Tarantino,Misión Imposible 74,Fantasía,2015,101
David Fincher,Horizonte Final 45,Aventura,1966,129
Martin Scorsese,Secretos Oscuros 20,Suspenso,1967,146
David Fincher,Misión Imposible 96,Drama,2019,93
Quentin Tarantino,Más Allá del Tiempo 23,Acción,1977,132
David Fincher,Más Allá del Tiempo 28,Acción,2007,88
David Fincher,En la Sombra 37,Ciencia Ficción,1951,107
Ridley Scott,Más Allá del Tiempo 97,Romance,2009,165
David Fincher,La Aventura Perdida 5,Documental,1982,137
James Cameron,Sueños de Libertad 54,Romance,1962,136
Ridley Scott,El Misterio 72,Suspenso,2010,172
Tim Burton,Más Allá del Tiempo 67,Romance,2011,93
Quentin Tarantino,El Misterio 53,Acción,1973,113
Stanley Kubrick,En la Sombra 57,Comedia,2016,132
Steven Spielberg,El Misterio 38,Ciencia Ficción,2015,112
Martin Scorsese,Guerra de Mundos 38,Comedia,2021,135
Christopher Nolan,La Aventura Perdida 45,Fantasía,2022,169
Christopher Nolan,Misión Imposible 79,Aventura,1970,122
James Cameron,Horizonte Final 17,Acción,1962,138
Tim Burton,Guerra de Mundos 18,Aventura,1996,150
Christopher Nolan,Sueños de Libertad 7,Aventura,1962,158
James Cameron,El Regreso 43,Terror,1972,81
David Fincher,Sueños de Libertad 5,Acción,1992,102
Martin Scorsese,La Aventura Perdida 21,Ciencia Ficción,2011,126
Ridley Scott,Misión Imposible 97,Fantasía,1973,103
Christopher Nolan,Horizonte Final 74,Documental,1950,108
Ridley Scott,Misión Imposible 63,Comedia,1951,140
Quentin Tarantino,Más Allá del Tiempo 97,Romance,2004,164
Stanley Kubrick,En la Sombra 72,Comedia,1972,87
Stanley Kubrick,Más Allá del Tiempo 42,Drama,1994,162
Steven Spielberg,Sueños de Libertad 98,Aventura,1996,82
Steven Spielberg,Misión Imposible 34,Romance,1955,174
Stanley Kubrick,Horizonte Final 8,Aventura,1983,100
Tim Burton,Más Allá del Tiempo 35,Terror,1991,123
Alfred Hitchcock,La Aventura Perdida 88,Ciencia Ficción,1975,109
Alfred Hitchcock,La Aventura Perdida 53,Aventura,1951,98
David Fincher,La Aventura Perdida 78,Documental,1962,151
Tim Burton,En la Sombra 99,Acción,1992,106
James Cameron,Horizonte Final 89,Aventura,2007,130
Alfred Hitchcock,Misión Imposible 63,Romance,2022,147
James Cameron,Sueños de Libertad 81,Ciencia Ficción,1998,91
David Fincher,Horizonte Final 9,Acción,2009,115
Martin Scorsese,El Misterio 52,Romance,1998,135
David Fincher,Horizonte Final 26,Terror,1956,119
Martin Scorsese,Más Allá del Tiempo 90,Drama,2022,150
Ridley Scott,Sueños de Libertad 54,Comedia,1980,150
Tim Burton,El Misterio 38,Terror,1970,143
Christopher Nolan,Misión Imposible 1,Ciencia Ficción,2004,117
Christopher Nolan,El Regreso 44,Fantasía,1992,138
Quentin Tarantino,El Regreso 52,Comedia,2003,154
David Fincher,Horizonte Final 14,Documental,1983,145
David Fincher,En la Sombra 8,Terror,1963,179
David Fincher,Sueños de Libertad 17,Documental,1955,136
Steven Spielberg,Más Allá del Tiempo 76,Terror,2009,174
David Fincher,Misión Imposible 48,Suspenso,1995,154
Steven Spielberg,La Aventura Perdida 26,Fantasía,1965,142
Tim Burton,Sueños de Libertad 67,Ciencia Ficción,2018,125
Tim Burton,Sueños de Libertad 36,Terror,1954,126
Ridley Scott,Misión Imposible 55,Ciencia Ficción,1965,119
James Cameron,El Misterio 84,Acción,1961,161
James Cameron,Secretos Oscuros 93,Drama,1984,87
Ridley Scott,La Aventura Perdida 23,Acción,1968,169
David Fincher,En la Sombra 10,Comedia,1999,96
Alfred Hitchcock,Sueños de Libertad 89,Fantasía,1967,131
Martin Scorsese,Guerra de Mundos 25,Comedia,1979,168
Christopher Nolan,Horizonte Final 54,Fantasía,2009,93
Steven Spielberg,Sueños de Libertad 6,Ciencia Ficción,1964,146
Stanley Kubrick,Horizonte Final 52,Romance,2008,146
Martin Scorsese,El Misterio 70,Acción,1979,83
Steven Spielberg,Guerra de Mundos 80,Documental,1971,158
Steven Spielberg,Horizonte Final 54,Fantasía,2004,172
Martin Scorsese,Sueños de Libertad 72,Drama,2021,178
Martin Scorsese,Sueños de Libertad 47,Terror,1973,161
Quentin Tarantino,El Misterio 75,Suspenso,2000,118
Quentin Tarantino,Misión Imposible 70,Suspenso,2023,135
Steven Spielberg,La Aventura Perdida 66,Acción,1971,152
Tim Burton,Secretos Oscuros 33,Aventura,1974,157
Christopher Nolan,La Aventura Perdida 45,Terror,1977,149
David Fincher,El Regreso 12,Suspenso,1996,101
Stanley Kubrick,Horizonte Final 53,Acción,1966,111
Tim Burton,Guerra de Mundos 92,Ciencia Ficción,2001,134
Martin Scorsese,Guerra de Mundos 51,Comedia,1955,171
Alfred Hitchcock,Secretos Oscuros 3,Suspenso,1958,91
David Fincher,Guerra de Mundos 72,Ciencia Ficción,1955,83
Martin Scorsese,Más Allá del Tiempo 35,Fantasía,1991,113
David Fincher,El Regreso 93,Drama,1999,97
Stanley Kubrick,El Misterio 19,Terror,1990,178
Tim Burton,Más Allá del Tiempo 98,Fantasía,1988,149
Martin Scorsese,La Aventura Perdida 75,Romance,1991,158
Tim Burton,Sueños de Libertad 45,Romance,1960,92
David Fincher,Horizonte Final 32,Acción,2021,80
Alfred Hitchcock,Sueños de Libertad 4,Acción,1959,82
Christopher Nolan,En la Sombra 14,Documental,1984,172
Steven Spielberg,En la Sombra 51,Suspenso,1999,109
James Cameron,Secretos Oscuros 42,Aventura,1977,126
David Fincher,Guerra de Mundos 1,Acción,1963,130
Martin Scorsese,El Regreso 38,Documental,2020,102
James Cameron,El Misterio 36,Suspenso,1991,121
Steven Spielberg,El Regreso 89,Fantasía,1982,133
David Fincher,Guerra de Mundos 72,Suspenso,2003,147
Quentin Tarantino,Horizonte Final 32,Terror,2010,172
Ridley Scott,Guerra de Mundos 78,Terror,2011,146
Martin Scorsese,El Misterio 60,Suspenso,1979,148
Tim Burton,La Aventura Perdida 66,Romance,1989,158
Alfred Hitchcock,Horizonte Final 43,Documental,2022,99
Christopher Nolan,Guerra de Mundos 13,Suspenso,1978,117
Quentin Tarantino,La Aventura Perdida 28,Drama,2017,111
James Cameron,Guerra de Mundos 99,Fantasía,1981,90
Ridley Scott,Misión Imposible 31,Terror,1956,104
David Fincher,Secretos Oscuros 8,Comedia,1967,120
Quentin Tarantino,Guerra de Mundos 67,Comedia,2023,138
Ridley Scott,Secretos Oscuros 12,Documental,1985,171
Steven Spielberg,Secretos Oscuros 56,Romance,2012,112
Steven Spielberg,Guerra de Mundos 30,Suspenso,2004,171
Steven Spielberg,El Misterio 81,Drama,1998,82
Alfred Hitchcock,Misión Imposible 91,Comedia,2016,136
Martin Scorsese,Secretos Oscuros 40,Documental,2023,140
James Cameron,En la Sombra 8,Aventura,2008,123
Martin Scorsese,Guerra de Mundos 50,Romance,1973,132
Alfred Hitchcock,Horizonte Final 47,Terror,2000,117
James Cameron,En la Sombra 90,Romance,2020,80
Martin Scorsese,Misión Imposible 87,Aventura,1995,113
James Cameron,Sueños de Libertad 20,Suspenso,1966,159
Martin Scorsese,El Regreso 23,Ciencia Ficción,1998,146
Alfred Hitchcock,Guerra de Mundos 55,Ciencia Ficción,2018,138
Stanley Kubrick,En la Sombra 72,Ciencia Ficción,1981,104
Quentin Tarantino,Horizonte Final 39,Drama,1983,104
Quentin Tarantino,Más Allá del Tiempo 95,Acción,2003,172
Quentin Tarantino,La Aventura Perdida 33,Documental,2013,129
Tim Burton,Horizonte Final 71,Suspenso,2012,155
David Fincher,Más Allá del Tiempo 6,Drama,1951,145
David Fincher,En la Sombra 96,Romance,1989,125
James Cameron,Guerra de Mundos 12,Documental,1952,126
Christopher Nolan,Más Allá del Tiempo 17,Fantasía,2003,103
Alfred Hitchcock,En la Sombra 46,Acción,2002,122
Steven Spielberg,El Regreso 46,Fantasía,1983,135
Tim Burton,El Regreso 13,Suspenso,1966,177
Ridley Scott,El Regreso 37,Documental,2013,112
Stanley Kubrick,Horizonte Final 81,Acción,2005,87
James Cameron,La Aventura Perdida 47,Suspenso,1998,139
Martin Scorsese,Misión Imposible 89,Terror,2000,178
Christopher Nolan,El Regreso 61,Suspenso,1967,105
Steven Spielberg,La Aventura Perdida 6,Suspenso,1995,131
Steven Spielberg,Horizonte Final 12,Aventura,1997,172
Quentin Tarantino,Más Allá del Tiempo 76,Fantasía,1964,171
Tim Burton,En la Sombra 3,Acción,2019,127
Quentin Tarantino,La Aventura Perdida 91,Comedia,1978,88
Martin Scorsese,Más Allá del Tiempo 43,Acción,2022,175
Stanley Kubrick,Guerra de Mundos 37,Aventura,1993,142
Steven Spielberg,Secretos Oscuros 58,Ciencia Ficción,1992,141
Ridley Scott,Más Allá del Tiempo 97,Romance,2015,94
Quentin Tarantino,La Aventura Perdida 57,Romance,2002,85
Christopher Nolan,Horizonte Final 32,Romance,1974,165
David Fincher,Secretos Oscuros 7,Acción,1976,179
Tim Burton,El Misterio 44,Comedia,1963,80
Tim Burton,El Misterio 21,Ciencia Ficción,1989,156
Alfred Hitchcock,Más Allá del Tiempo 48,Romance,1952,147
Steven Spielberg,Guerra de Mundos 75,Romance,1950,105
James Cameron,Sueños de Libertad 60,Comedia,1996,117
Tim Burton,El Misterio 59,Aventura,2000,178
Christopher Nolan,El Misterio 54,Terror,2005,108
James Cameron,El Misterio 57,Aventura,2016,125
Quentin Tarantino,Secretos Oscuros 81,Comedia,1964,111
Quentin Tarantino,El Misterio 42,Fantasía,1962,158
Tim Burton,Más Allá del Tiempo 23,Romance,1957,108
Alfred Hitchcock,Misión Imposible 65,Acción,1959,97
Martin Scorsese,El Regreso 63,Aventura,1955,86
David Fincher,La Aventura Perdida 26,Ciencia Ficción,2001,113
Stanley Kubrick,Guerra de Mundos 8,Comedia,1967,178
Tim Burton,El Regreso 42,Comedia,1987,88
Stanley Kubrick,Más Allá del Tiempo 47,Terror,1995,100
Christopher Nolan,Secretos Oscuros 31,Fantasía,2015,149
James Cameron,Sueños de Libertad 58,Acción,2011,99
James Cameron,El Regreso 33,Acción,1997,137
Tim Burton,La Aventura Perdida 85,Ciencia Ficción,2022,132
James Cameron,Más Allá del Tiempo 81,Suspenso,1979,128
Tim Burton,La Aventura Perdida 82,Acción,1963,117
Steven Spielberg,El Regreso 5,Drama,2022,135
Ridley Scott,Sueños de Libertad 71,Comedia,1993,167
Tim Burton,En la Sombra 43,Comedia,1992,129
Tim Burton,La Aventura Perdida 3,Suspenso,1960,123
Christopher Nolan,Misión Imposible 100,Acción,1975,88
David Fincher,En la Sombra 51,Ciencia Ficción,1994,82
David Fincher,El Regreso 98,Romance,1980,151
Tim Burton,El Regreso 2,Romance,2007,96
Tim Burton,Más Allá del Tiempo 26,Terror,1985,150
David Fincher,Horizonte Final 67,Terror,2012,85
Ridley Scott,Misión Imposible 10,Drama,1996,160
James Cameron,Sueños de Libertad 18,Aventura,2017,137
Tim Burton,Sueños de Libertad 91,Comedia,1958,169
James Cameron,En la Sombra 16,Acción,1989,155
Christopher Nolan,Misión Imposible 70,Acción,1990,155
Alfred Hitchcock,En la Sombra 28,Aventura,2022,143
David Fincher,Guerra de Mundos 33,Ciencia Ficción,1979,122
Quentin Tarantino,Secretos Oscuros 70,Terror,2019,120
Martin Scorsese,En la Sombra 14,Terror,1990,115
Stanley Kubrick,Misión Imposible 27,Suspenso,1961,91
Ridley Scott,Más Allá del Tiempo 67,Drama,2015,99
Stanley Kubrick,El Regreso 28,Ciencia Ficción,2017,136
Steven Spielberg,El Misterio 65,Drama,1968,179
Ridley Scott,El Regreso 61,Ciencia Ficción,2019,96
Alfred Hitchcock,Más Allá del Tiempo 17,Drama,1953,116
Stanley Kubrick,Misión Imposible 69,Aventura,1953,129
Christopher Nolan,Más Allá del Tiempo 73,Drama,1981,84
Martin Scorsese,Guerra de Mundos 21,Ciencia Ficción,1980,154
Stanley Kubrick,Misión Imposible 3,Comedia,2018,112
Steven Spielberg,Secretos Oscuros 15,Drama,1960,127
Tim Burton,El Misterio 44,Documental,1964,161
James Cameron,La Aventura Perdida 8,Aventura,1971,117
Tim Burton,En la Sombra 10,Documental,1969,115
David Fincher,Sueños de Libertad 82,Fantasía,2012,177
Martin Scorsese,Misión Imposible 2,Comedia,1985,94
Tim Burton,El Regreso 82,Romance,1966,92
Tim Burton,Guerra de Mundos 27,Suspenso,1982,164
Stanley Kubrick,Secretos Oscuros 93,Fantasía,2005,152
James Cameron,La Aventura Perdida 55,Drama,1990,94
David Fincher,El Regreso 90,Aventura,1982,139
Stanley Kubrick,Misión Imposible 73,Documental,1986,104
Quentin Tarantino,Horizonte Final 91,Acción,2009,159
Ridley Scott,Misión Imposible 95,Fantasía,1975,158
Christopher Nolan,Misión Imposible 91,Fantasía,1996,90
Steven Spielberg,Horizonte Final 6,Terror,1953,88
David Fincher,En la Sombra 58,Suspenso,1969,101
Ridley Scott,Más Allá del Tiempo 71,Terror,2016,94
Quentin Tarantino,En la Sombra 70,Comedia,2023,87
Alfred Hitchcock,Sueños de Libertad 33,Acción,1958,106
Christopher Nolan,El Regreso 20,Documental,1957,159
Ridley Scott,Misión Imposible 7,Comedia,2004,107
Ridley Scott,Horizonte Final 33,Acción,1999,121
Tim Burton,En la Sombra 72,Aventura,2012,95
Alfred Hitchcock,Más Allá del Tiempo 41,Terror,1998,141
Christopher Nolan,Misión Imposible 73,Fantasía,1958,119
Tim Burton,Más Allá del Tiempo 87,Acción,1960,89
Quentin Tarantino,El Misterio 23,Romance,1971,111
Quentin Tarantino,En la Sombra 65,Aventura,1983,145
Christopher Nolan,Más Allá del Tiempo 80,Romance,1993,109
Martin Scorsese,La Aventura Perdida 11,Drama,1957,120
Alfred Hitchcock,La Aventura Perdida 31,Terror,1955,156
David Fincher,Horizonte Final 16,Terror,1999,156
James Cameron,La Aventura Perdida 82,Aventura,1955,126
Martin Scorsese,Más Allá del Tiempo 83,Romance,2022,151
David Fincher,Secretos Oscuros 60,Romance,1958,164
Christopher Nolan,La Aventura Perdida 99,Documental,1950,161
James Cameron,Sueños de Libertad 62,Suspenso,2013,144
Tim Burton,Misión Imposible 34,Ciencia Ficción,2019,141
Tim Burton,Sueños de Libertad 97,Suspenso,1995,163
Quentin Tarantino,En la Sombra 56,Suspenso,1975,118
Stanley Kubrick,Secretos Oscuros 12,Terror,2005,80
David Fincher,El Misterio 47,Terror,2002,100
James Cameron,Más Allá del Tiempo 22,Terror,2008,80
Tim Burton,Misión Imposible 61,Aventura,1969,101
David Fincher,Secretos Oscuros 70,Drama,2001,129
Martin Scorsese,El Misterio 55,Ciencia Ficción,1972,150
Martin Scorsese,Secretos Oscuros 35,Fantasía,1998,81
Tim Burton,Secretos Oscuros 69,Fantasía,1953,129
Martin Scorsese,Más Allá del Tiempo 17,Aventura,1999,148
Martin Scorsese,Más Allá del Tiempo 33,Suspenso,2015,136
Christopher Nolan,El Misterio 75,Comedia,1981,100
Steven Spielberg,Secretos Oscuros 53,Romance,2007,106
Martin Scorsese,En la Sombra 17,Drama,1951,156
Quentin Tarantino,Guerra de Mundos 57,Documental,1997,178
Steven Spielberg,Secretos Oscuros 63,Drama,1955,150
Christopher Nolan,El Misterio 100,Romance,1986,88
James Cameron,Guerra de Mundos 13,Ciencia Ficción,2009,179
James Cameron,Sueños de Libertad 66,Suspenso,1977,113
Tim Burton,El Misterio 45,Acción,1979,123
Alfred Hitchcock,Secretos Oscuros 16,Ciencia Ficción,1991,146
David Fincher,Guerra de Mundos 73,Terror,1983,170
James Cameron,Misión Imposible 33,Fantasía,1991,132
Steven Spielberg,Guerra de Mundos 91,Aventura,2013,162
Steven Spielberg,Horizonte Final 37,Aventura,1990,109
Quentin Tarantino,Secretos Oscuros 67,Documental,1957,155
Stanley Kubrick,El Misterio 21,Aventura,2007,87
Martin Scorsese,Horizonte Final 66,Fantasía,1964,141
Ridley Scott,Misión Imposible 26,Ciencia Ficción,1983,124
James Cameron,Más Allá del Tiempo 40,Acción,1982,94
Steven Spielberg,Más Allá del Tiempo 87,Suspenso,2011,118
Alfred Hitchcock,Más Allá del Tiempo 16,Comedia,2015,178
Martin Scorsese,Misión Imposible 65,Acción,1982,97
Quentin Tarantino,Misión Imposible 37,Acción,1998,130
Ridley Scott,El Misterio 49,Fantasía,1974,119
Alfred Hitchcock,Sueños de Libertad 2,Documental,1993,175
Martin Scorsese,La Aventura Perdida 85,Aventura,1959,110
Alfred Hitchcock,Guerra de Mundos 13,Acción,2006,148
Martin Scorsese,El Regreso 9,Ciencia Ficción,1999,95
Steven Spielberg,Guerra de Mundos 12,Suspenso,2021,155
Alfred Hitchcock,Más Allá del Tiempo 30,Comedia,1966,156
Martin Scorsese,Misión Imposible 41,Fantasía,2014,131
Martin Scorsese,La Aventura Perdida 83,Suspenso,1977,131
Quentin Tarantino,En la Sombra 96,Terror,1971,91
Ridley Scott,La Aventura Perdida 76,Fantasía,1989,110
Ridley Scott,El Regreso 91,Ciencia Ficción,1973,112
Martin Scorsese,Horizonte Final 73,Fantasía,2023,126
Stanley Kubrick,Horizonte Final 56,Suspenso,2005,108
Stanley Kubrick,Horizonte Final 87,Suspenso,1983,152
James Cameron,El Misterio 55,Documental,2016,171
Quentin Tarantino,El Misterio 35,Comedia,2010,166
Martin Scorsese,El Misterio 42,Aventura,1987,110
Stanley Kubrick,Secretos Oscuros 48,Suspenso,2000,123
Stanley Kubrick,Horizonte Final 10,Acción,1980,87
James Cameron,Guerra de Mundos 81,Ciencia Ficción,1968,101
Ridley Scott,El Misterio 37,Drama,2022,81
James Cameron,Secretos Oscuros 76,Fantasía,1977,137
Martin Scorsese,Misión Imposible 22,Drama,1965,171
Ridley Scott,Misión Imposible 72,Drama,2020,134
Ridley Scott,Sueños de Libertad 88,Romance,1991,88
Christopher Nolan,El Misterio 83,Terror,2001,119
Stanley Kubrick,Sueños de Libertad 17,Aventura,1984,126
David Fincher,Horizonte Final 47,Drama,1984,92
Steven Spielberg,Sueños de Libertad 59,Ciencia Ficción,1967,135
Tim Burton,Secretos Oscuros 29,Fantasía,1960,134
Stanley Kubrick,Sueños de Libertad 61,Fantasía,2009,119
James Cameron,Sueños de Libertad 34,Drama,1988,155
Tim Burton,Sueños de Libertad 68,Romance,1963,90
Stanley Kubrick,Horizonte Final 92,Fantasía,2008,100
Stanley Kubrick,En la Sombra 84,Acción,1972,91
Steven Spielberg,En la Sombra 8,Drama,2007,132
Christopher Nolan,En la Sombra 30,Suspenso,2017,173
James Cameron,El Misterio 92,Fantasía,1983,150
Martin Scorsese,Horizonte Final 32,Fantasía,1998,99
Stanley Kubrick,En la Sombra 75,Ciencia Ficción,2015,98
Stanley Kubrick,Secretos Oscuros 49,Terror,1975,105
Tim Burton,Guerra de Mundos 36,Comedia,1991,177
David Fincher,Guerra de Mundos 44,Fantasía,1968,88
James Cameron,El Regreso 58,Drama,1955,141
David Fincher,Sueños de Libertad 63,Fantasía,1975,172
Steven Spielberg,Guerra de Mundos 24,Terror,2000,139
Quentin Tarantino,Sueños de Libertad 92,Terror,2002,105
Steven Spielberg,En la Sombra 73,Drama,2023,148
Quentin Tarantino,Secretos Oscuros 2,Ciencia Ficción,1980,131
David Fincher,La Aventura Perdida 27,Suspenso,2019,159
Alfred Hitchcock,Misión Imposible 18,Drama,2020,169
David Fincher,Guerra de Mundos 49,Romance,2006,87
Steven Spielberg,Guerra de Mundos 7,Aventura,2004,81
Ridley Scott,Sueños de Libertad 1,Documental,1954,163
Quentin Tarantino,Misión Imposible 62,Terror,1958,104
James Cameron,Sueños de Libertad 15,Comedia,2005,82
James Cameron,Secretos Oscuros 89,Romance,2002,107
James Cameron,Secretos Oscuros 43,Comedia,1958,171
David Fincher,Secretos Oscuros 86,Acción,2014,84
Alfred Hitchcock,Más Allá del Tiempo 93,Comedia,1987,163
Steven Spielberg,Misión Imposible 69,Acción,2008,114
Martin Scorsese,El Misterio 85,Comedia,1985,107
Ridley Scott,Sueños de Libertad 30,Acción,2006,125
Stanley Kubrick,Horizonte Final 96,Fantasía,2020,91
